Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64313595815111,0,8161.897854441208,0,8136.965178340425
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64313664104881,0,15429.769099525523,0,14991.499223132076
Incremental join,15000,8000,1,1,1,1,1,64313670023349,98963.73278250304,12093.51876814193,18999.936742671685,2321.8211877274125
Filter,15000,8000,1,1,1,1,1,64314607072374,92935.83066018471,46454.65903781109,8036.476166915167,4017.0917669484047
Sink,15000,8000,1,1,1,1,1,64320644504140,674244.212897093,0.0,2248.220924547225,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64323596922002,0,7746.003345217017,0,7702.535683881048
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64323666629598,0,15408.996649274155,0,15000.408317504365
Incremental join,15000,8000,1,1,1,1,1,64323674422125,97308.46365722793,10519.932130151412,18736.704606237763,2025.6085996243726
Filter,15000,8000,1,1,1,1,1,64324640659312,82523.23076246986,41298.6851474523,8347.946831036748,4177.723346714261
Sink,15000,8000,1,1,1,1,1,64330673670573,675926.1788475487,0.0,2279.3072813229874,0.0
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64333667501437,0,15437.0439243179,0,14999.803224640667
Incremental join,15000,8000,1,1,1,1,1,64333682890848,97607.17901480614,12273.27349610814,19334.854979830536,2431.193745892933
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64333647585865,0,8634.5121409855,0,8597.151541886826
Filter,15000,8000,1,1,1,1,1,64334645013781,99402.06496845405,49785.864496316215,8025.320559566495,4019.509273221612
Sink,15000,8000,1,1,1,1,1,64340781117220,676765.3333182439,0.0,2329.924923606028,0.0
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64343668922835,0,15391.21520816238,0,14972.145216882684
Incremental join,15000,8000,1,1,1,1,1,64343685827577,98499.61509345958,12461.976351380286,18922.065299065103,2393.9822511233397
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64343786193411,0,8028.375043205737,0,7991.025318568351
Filter,15000,8000,1,1,1,1,1,64344649005879,93420.4352536364,47040.79774189998,8068.093209085947,4062.5965805124583
Sink,15000,8000,1,1,1,1,1,64350891690583,312923.7331298434,0.0,2398.1592205777706,0.0
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64353689307328,0,15390.510726620176,0,15019.838548840067
Incremental join,15000,8000,1,1,1,1,1,64353693089829,96452.65009144707,12049.301137697932,19044.062847006506,2379.070434158806
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64353898322852,0,7992.448485721479,0,7957.020361338104
Filter,15000,8000,1,1,1,1,1,64354702774606,96047.33501637165,48135.032351045025,7929.808711247037,3974.0988002260788
Sink,15000,8000,1,1,1,1,1,64361609157635,680954.0711074921,0.0,2424.6919019959155,0.0
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64363689966576,0,15348.325817427152,0,15006.981073082394
Incremental join,15000,8000,1,1,1,1,1,64363696197460,96005.03277281328,12286.412411364041,19030.43595346934,2435.453410506893
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64364053274497,0,8021.483354188062,0,7991.386051962239
Filter,15000,8000,1,1,1,1,1,64364710896649,103497.11457915076,51863.77313590201,7446.5890604154265,3731.584278809219
Sink,15000,8000,1,1,1,1,1,64371646194445,677506.0512450654,0.0,2473.1048601506504,0.0
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64373690795692,0,15343.976848357277,0,15006.39528502236
Incremental join,15000,8000,1,1,1,1,1,64373697882116,100165.04035355178,12831.986282354314,19012.631207761406,2435.6783762909436
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64374164971692,0,8005.004479260015,0,7958.02647283635
Filter,15000,8000,1,1,1,1,1,64375569117599,98035.96561079248,49247.924686460545,8014.488029002833,4026.0418754871753
Sink,15000,8000,1,1,1,1,1,64381676130521,668008.5515312275,0.0,2382.4848382307596,0.0
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64383691277103,0,15378.392035523459,0,15007.08161819484
Incremental join,15000,8000,1,1,1,1,1,64383700270964,99199.89564660833,11832.783194886344,19019.41762470634,2268.678245871168
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64384318659425,0,7979.544310644539,0,7953.744245329591
Filter,15000,8000,1,1,1,1,1,64385573745258,94238.15500303775,46966.228482417275,8045.227902465551,4009.565041337403
Sink,15000,8000,1,1,1,1,1,64391874486201,673135.2868873733,0.0,2142.3346169300708,0.0
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64393693801546,0,15328.778403701488,0,15006.42031098724
Incremental join,15000,8000,1,1,1,1,1,64393701754192,98399.5772348334,11236.364784599515,18982.175328866724,2167.5971827739418
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64394477771301,0,7974.696773662946,0,7932.908452375415
Filter,15000,8000,1,1,1,1,1,64395579798844,100555.57403129876,50151.71149897404,8015.675530547307,3997.7877959531947
Sink,15000,8000,1,1,1,1,1,64402616024817,676863.8864984222,0.0,2400.381379058372,0.0
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64403696146429,0,15379.84256386291,0,15020.046755269399
Incremental join,15000,8000,1,1,1,1,1,64403703228482,97547.95338733502,12013.416192463414,18992.63043190749,2339.017540041742
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64404567265603,0,8050.6247654056,0,8015.27599935564
Filter,15000,8000,1,1,1,1,1,64405586481768,99633.57422734896,49805.68436779703,8075.13031657483,4036.665299775588
Sink,15000,8000,1,1,1,1,1,64412679718493,676989.5743126894,0.0,2523.4351198039644,0.0
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64413697057743,0,15361.512863271368,0,14986.094378167338
Incremental join,15000,8000,1,1,1,1,1,64413705492953,97536.31560720656,12429.135519459225,19040.85531719276,2426.3923613526226
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64414568365513,0,8055.358477493352,0,8015.074708516859
Filter,15000,8000,1,1,1,1,1,64415590180580,95921.60401126732,48065.23976275413,8035.738332542151,4026.618336980929
Sink,15000,8000,1,1,1,1,1,64423610668023,663599.0689912154,0.0,2561.303267421658,0.0
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64423697770698,0,15362.694318907148,0,15007.077757521436
Incremental join,15000,8000,1,1,1,1,1,64423707484810,100108.06598989114,12662.95610683396,18998.459295220266,2403.1695525627197
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64424569751855,0,8051.319880514322,0,8014.834675168362
Filter,15000,8000,1,1,1,1,1,64425594447402,90279.02123223408,45219.37767287901,8025.05845059812,4019.6287462070595
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64433699994373,0,15377.618652310211,0,15006.931965690239
Incremental join,15000,8000,1,1,1,1,1,64433709553154,99320.9489733933,12853.274746950437,19051.5325818164,2465.487746096371
Sink,15000,8000,1,1,1,1,1,64433706593593,678493.9811091548,0.0,2499.98894313793,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64434571039433,0,8050.259150714322,0,8014.680091884908
Filter,15000,8000,1,1,1,1,1,64435599131259,95243.5702553686,47861.83704782485,8013.729689722745,4027.0626513311145
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64443700610588,0,15364.804293069337,0,14999.126567038744
Incremental join,15000,8000,1,1,1,1,1,64443711835449,96849.43551429112,11886.57444132709,19000.95713585586,2332.035186911218
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64444572742527,0,8028.3230857419485,0,8000.377914233029
Sink,15000,8000,1,1,1,1,1,64443897683762,643745.6633939676,0.0,2262.4471772389684,0.0
Filter,15000,8000,1,1,1,1,1,64445600544862,99229.86620976172,49559.844602986646,8015.205980374838,4003.1532644475997
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64453701534235,0,15328.712531769443,0,14985.312072538865
Incremental join,15000,8000,1,1,1,1,1,64453714308642,100950.60739207412,11341.753720599367,18956.83818690091,2129.7919407463028
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64454573104840,0,8015.996061062273,0,7999.473069244631
Sink,15000,8000,1,1,1,1,1,64454655298047,674641.6880664296,0.0,2239.6233209867373,0.0
Filter,15000,8000,1,1,1,1,1,64455605033693,97369.70188876044,48483.23103411545,8039.892443090999,4003.2983078570487
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64463703584010,0,15407.526954315726,0,15026.469271361508
Incremental join,15000,8000,1,1,1,1,1,64463716749389,97941.95829734995,11855.121046279417,19021.941915643263,2302.459822792299
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64464574593660,0,8046.250024965952,0,7999.962758500971
Sink,15000,8000,1,1,1,1,1,64464779084748,294781.74876312725,0.0,2364.7829112552604,0.0
Filter,15000,8000,1,1,1,1,1,64465608549734,89952.59341204262,44907.324116411415,8019.64401898755,4003.672819184105
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64473704474132,0,15341.375958180404,0,14959.148349843088
Incremental join,15000,8000,1,1,1,1,1,64473719543820,99156.60861813903,12884.58810080887,18899.589652109476,2455.846678656913
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64474575472926,0,8035.355192440013,0,7996.745034806989
Filter,15000,8000,1,1,1,1,1,64475612667928,102900.38594494789,51410.88407389651,7982.748634809432,3988.32483363871
Sink,15000,8000,1,1,1,1,1,64475611463243,669700.4688356791,0.0,2507.890831648762,0.0
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64483705322341,0,15325.929328892815,0,14985.474176656242
Incremental join,15000,8000,1,1,1,1,1,64483721993881,100731.29992032828,12775.615227371354,19070.26238256783,2418.655717511828
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64484580421395,0,8069.785170983408,0,8030.750007065492
Filter,15000,8000,1,1,1,1,1,64485616853866,87800.44425986255,43798.00782951047,8030.618988094921,4005.96051969165
Sink,15000,8000,1,1,1,1,1,64485639027426,316290.730427405,0.0,2467.4014333906694,0.0
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64493708268369,0,15342.286639844173,0,15007.395784422522
Incremental join,15000,8000,1,1,1,1,1,64493725754408,98945.66548491079,12267.241629681235,19035.715679996672,2360.0399542114574
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64494581062130,0,8032.841022187962,0,7969.784388713699
Filter,15000,8000,1,1,1,1,1,64495619969315,92861.85888870222,46740.03209343794,8005.369452652676,4029.331628879727
Sink,15000,8000,1,1,1,1,1,64495716984814,321234.47341446386,0.0,2470.8695068627485,0.0
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64503710626636,0,15372.795035233477,0,15006.245805472514
Incremental join,15000,8000,1,1,1,1,1,64503726959780,95172.91185450835,12165.884725875405,18931.46975129763,2419.996133330178
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64504583419110,0,8107.682411273394,0,8061.311679494075
Filter,15000,8000,1,1,1,1,1,64505623431095,100910.03151664973,50475.76594239566,8023.186394951295,4013.24300961055
Sink,15000,8000,1,1,1,1,1,64505894497694,675996.7114394926,0.0,2268.3704576314744,0.0
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64513712125720,0,15470.07116877616,0,15006.865109313538
Incremental join,15000,8000,1,1,1,1,1,64513729113277,100715.74781562021,11933.225511972105,19084.32752535779,2261.1914128994904
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64514584604656,0,8026.848981948909,0,7984.735484819276
Filter,15000,8000,1,1,1,1,1,64515628261040,87223.94059888473,43670.06938408946,8106.377251076178,4058.588210730616
Sink,15000,8000,1,1,1,1,1,64516651425540,654606.6219737765,0.0,2332.544425422922,0.0
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64523713102399,0,15355.858556600371,0,15013.247465952187
Incremental join,15000,8000,1,1,1,1,1,64523731881031,97297.05086730562,11022.75066123577,19022.866458535405,2155.0942393967302
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64524585629830,0,7976.236516675197,0,7952.06145918078
Filter,15000,8000,1,1,1,1,1,64525631486023,101305.40541141962,50630.580211978515,7784.078598061398,3890.339456566319
Sink,15000,8000,1,1,1,1,1,64526697861180,671002.3908314336,0.0,2297.3659274693077,0.0
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64533713683798,0,15395.047828275534,0,14997.705923074922
Incremental join,15000,8000,1,1,1,1,1,64533734605046,99002.08895608832,12237.013647616755,19039.39692391902,2353.3378179901692
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64534589537691,0,8094.638944528889,0,8046.578175266016
Filter,15000,8000,1,1,1,1,1,64535635019172,94842.70249299696,47551.23163785662,8215.011820884616,4118.755789687229
Sink,15000,8000,1,1,1,1,1,64536838816961,668884.754915975,0.0,2349.734813510122,0.0
